Year,Foundry,Process Size,Transistors,Die Size,Production,GPU Clock,Memory Clock,Memory Size,Memory Type,Memory Bus,Bandwidth,TMUs,ROPs,Pixel Rate,Texture Rate,Slot Width,TDP,Outputs,Power Connectors,DirectX,OpenGL,Manufacturer,CORES,Shading Units,FP32 (float) performance,Shader Model
2004,TSMC,150 nm,117 million,218 mm²,End-of-life,412 MHz,"365 MHz
730 Mbps effective",256 MB,DDR,256 bit,23.36 GB/s,8.0,8.0,3.296 GPixel/s,3.296 GTexel/s,Single-slot,60 W,2x DVI,None,9.0,2.0,ATI,,,,
2004,TSMC,110 nm,107 million,74 mm²,End-of-life,375 MHz,"200 MHz
400 Mbps effective",64 MB,DDR,128 bit,6.400 GB/s,4.0,4.0,1.500 GPixel/s,1.500 GTexel/s,Single-slot,36 W,"1x DVI
1x VGA
1x S-Video",,9.0,2.0,ATI,,,,
2004,TSMC,110 nm,107 million,74 mm²,End-of-life,325 MHz,"200 MHz
400 Mbps effective",64 MB,DDR,128 bit,6.400 GB/s,4.0,4.0,1.300 GPixel/s,1.300 GTexel/s,Single-slot,unknown,"1x DVI
1x VGA
1x S-Video",,9.0,2.0,ATI,,,,
2004,TSMC,110 nm,107 million,74 mm²,End-of-life,325 MHz,"200 MHz
400 Mbps effective",64 MB,DDR,64 bit,3.200 GB/s,4.0,4.0,1.300 GPixel/s,1.300 GTexel/s,Single-slot,30 W,"1x DVI
1x VGA
1x S-Video",None,9.0,2.0,ATI,,,,
2004,TSMC,110 nm,107 million,74 mm²,End-of-life,400 MHz,"250 MHz
500 Mbps effective",256 MB,DDR,128 bit,8.000 GB/s,4.0,4.0,1.600 GPixel/s,1.600 GTexel/s,Single-slot,36 W,"1x DVI
1x S-Video",None,9.0,2.0,ATI,,,,
2004,TSMC,110 nm,107 million,74 mm²,End-of-life,400 MHz,"300 MHz
600 Mbps effective",128 MB,DDR,128 bit,9.600 GB/s,4.0,4.0,1.600 GPixel/s,1.600 GTexel/s,Single-slot,36 W,"1x DVI
1x S-Video",None,9.0,2.0,ATI,,,,
2004,TSMC,130 nm,75 million,92 mm²,End-of-life,400 MHz,"300 MHz
600 Mbps effective",128 MB,DDR,128 bit,9.600 GB/s,4.0,4.0,1.600 GPixel/s,1.600 GTexel/s,Single-slot,36 W,"1x DVI
1x VGA
1x S-Video",None,9.0,2.0,ATI,,,,
2004,TSMC,110 nm,107 million,74 mm²,End-of-life,325 MHz,"250 MHz
500 Mbps effective",128 MB,DDR,64 bit,4.000 GB/s,4.0,4.0,1.300 GPixel/s,1.300 GTexel/s,Single-slot,36 W,"1x DVI
1x S-Video",None,9.0,2.0,ATI,,,,
2004,TSMC,130 nm,75 million,92 mm²,End-of-life,500 MHz,"370 MHz
740 Mbps effective",128 MB,DDR,128 bit,11.84 GB/s,4.0,4.0,2.000 GPixel/s,2.000 GTexel/s,Single-slot,25 W,"1x DVI
1x VGA
1x S-Video",None,9.0,2.0,ATI,,,,
2004,TSMC,110 nm,120 million,156 mm²,End-of-life,400 MHz,"250 MHz
500 Mbps effective",128 MB,DDR,128 bit,8.000 GB/s,8.0,8.0,3.200 GPixel/s,3.200 GTexel/s,Single-slot,44 W,"1x DVI
1x VGA
1x S-Video",None,9.0b (9_2),2.0,ATI,,,,
2004,TSMC,110 nm,120 million,156 mm²,End-of-life,400 MHz,"250 MHz
500 Mbps effective",128 MB,DDR,128 bit,8.000 GB/s,8.0,8.0,3.200 GPixel/s,3.200 GTexel/s,Single-slot,44 W,"1x DVI
1x VGA
1x S-Video",None,9.0b (9_2),2.0,ATI,,,,
2004,TSMC,110 nm,120 million,156 mm²,End-of-life,400 MHz,"350 MHz
700 Mbps effective",128 MB,DDR,128 bit,11.20 GB/s,8.0,8.0,3.200 GPixel/s,3.200 GTexel/s,Single-slot,unknown,"1x DVI
1x VGA
1x S-Video",None,9.0b (9_2),2.0,ATI,,,,
2004,TSMC,110 nm,120 million,156 mm²,End-of-life,425 MHz,"430 MHz
860 Mbps effective",128 MB,GDDR3,128 bit,13.76 GB/s,8.0,8.0,3.400 GPixel/s,3.400 GTexel/s,Single-slot,33 W,"1x DVI
1x VGA
1x S-Video",None,9.0b (9_2),2.0,ATI,,,,
2004,TSMC,110 nm,120 million,156 mm²,End-of-life,425 MHz,"472 MHz
944 Mbps effective",128 MB,DDR,128 bit,15.10 GB/s,8.0,8.0,3.400 GPixel/s,3.400 GTexel/s,Single-slot,33 W,"1x DVI
1x VGA
1x S-Video",Floppy,9.0b (9_2),2.0,ATI,,,,
2004,TSMC,110 nm,120 million,156 mm²,End-of-life,475 MHz,"525 MHz
1050 Mbps effective",128 MB,GDDR3,128 bit,16.80 GB/s,8.0,8.0,3.800 GPixel/s,3.800 GTexel/s,Single-slot,38 W,"1x DVI
1x VGA
1x S-Video",None,9.0b (9_2),2.0,ATI,,,,
2004,TSMC,110 nm,160 million,240 mm²,End-of-life,400 MHz,"350 MHz
700 Mbps effective",256 MB,DDR,256 bit,22.40 GB/s,12.0,12.0,4.800 GPixel/s,4.800 GTexel/s,Single-slot,30 W,"1x DVI
1x VGA
1x S-Video",None,9.0b (9_2),2.1,ATI,,,,
2004,TSMC,130 nm,160 million,289 mm²,End-of-life,475 MHz,"450 MHz
900 Mbps effective",256 MB,GDDR3,256 bit,28.80 GB/s,12.0,12.0,5.700 GPixel/s,5.700 GTexel/s,Single-slot,48 W,"1x DVI
1x VGA
1x S-Video",1x Molex,9.0b (9_2),2.1,ATI,,,,
2004,TSMC,130 nm,160 million,281 mm²,End-of-life,475 MHz,"450 MHz
900 Mbps effective",256 MB,GDDR3,256 bit,28.80 GB/s,12.0,12.0,5.700 GPixel/s,5.700 GTexel/s,Single-slot,48 W,"1x DVI
1x VGA
1x S-Video",1x Molex,9.0b (9_2),2.1,ATI,,,,
2004,TSMC,130 nm,160 million,289 mm²,End-of-life,425 MHz,"350 MHz
700 Mbps effective",128 MB,DDR,256 bit,22.40 GB/s,8.0,8.0,3.400 GPixel/s,3.400 GTexel/s,Single-slot,unknown,"1x DVI
1x VGA
1x S-Video",None,9.0b (9_2),2.1,ATI,,,,
2004,TSMC,130 nm,160 million,281 mm²,End-of-life,450 MHz,"400 MHz
800 Mbps effective",256 MB,DDR,256 bit,25.60 GB/s,8.0,8.0,3.600 GPixel/s,3.600 GTexel/s,Single-slot,unknown,"1x DVI
1x VGA
1x S-Video",1x Molex,9.0b (9_2),2.1,ATI,,,,
2004,TSMC,130 nm,160 million,281 mm²,End-of-life,425 MHz,"398 MHz
796 Mbps effective",256 MB,GDDR3,256 bit,25.47 GB/s,16.0,16.0,6.800 GPixel/s,6.800 GTexel/s,Single-slot,unknown,"1x DVI
1x VGA
1x S-Video",1x Molex,9.0b (9_2),2.1,ATI,,,,
2004,TSMC,130 nm,160 million,297 mm²,End-of-life,400 MHz,"490 MHz
980 Mbps effective",256 MB,GDDR3,256 bit,31.36 GB/s,16.0,16.0,6.400 GPixel/s,6.400 GTexel/s,Single-slot,49 W,"2x DVI
1x S-Video",1x 6-pin,9.0b (9_2),2.1,ATI,,,,
2004,TSMC,110 nm,160 million,240 mm²,End-of-life,400 MHz,"500 MHz
1000 Mbps effective",256 MB,GDDR3,256 bit,32.00 GB/s,16.0,16.0,6.400 GPixel/s,6.400 GTexel/s,Single-slot,49 W,"1x DVI
1x VGA
1x S-Video",1x Molex,9.0b (9_2),2.1,ATI,,,,
2004,TSMC,130 nm,160 million,289 mm²,End-of-life,500 MHz,"500 MHz
1000 Mbps effective",256 MB,GDDR3,256 bit,32.00 GB/s,16.0,16.0,8.000 GPixel/s,8.000 GTexel/s,Single-slot,54 W,"1x DVI
1x VGA
1x S-Video",1x 6-pin,9.0b (9_2),2.1,ATI,,,,
2004,TSMC,130 nm,160 million,281 mm²,End-of-life,500 MHz,"500 MHz
1000 Mbps effective",256 MB,GDDR3,256 bit,32.00 GB/s,16.0,16.0,8.000 GPixel/s,8.000 GTexel/s,Single-slot,54 W,"1x DVI
1x VGA
1x S-Video",1x Molex,9.0b (9_2),2.1,ATI,,,,
2004,TSMC,130 nm,160 million,289 mm²,End-of-life,475 MHz,"500 MHz
1000 Mbps effective",256 MB,GDDR3,256 bit,32.00 GB/s,16.0,16.0,7.600 GPixel/s,7.600 GTexel/s,Single-slot,54 W,2x DVI,None,9.0b (9_2),2.1,ATI,,,,
2004,TSMC,130 nm,160 million,289 mm²,End-of-life,520 MHz,"560 MHz
1120 Mbps effective",256 MB,GDDR3,256 bit,35.84 GB/s,16.0,16.0,8.320 GPixel/s,8.320 GTexel/s,Single-slot,63 W,"1x DVI
1x VGA
1x S-Video",1x 6-pin,9.0b (9_2),2.1,ATI,,,,
2004,TSMC,130 nm,160 million,281 mm²,End-of-life,520 MHz,"560 MHz
1120 Mbps effective",256 MB,GDDR3,256 bit,35.84 GB/s,16.0,16.0,8.320 GPixel/s,8.320 GTexel/s,Single-slot,63 W,"1x DVI
1x VGA
1x S-Video",1x Molex,9.0b (9_2),2.1,ATI,,,,
2004,TSMC,130 nm,160 million,297 mm²,End-of-life,507 MHz,"520 MHz
1040 Mbps effective",256 MB,GDDR3,256 bit,33.28 GB/s,12.0,12.0,6.084 GPixel/s,6.084 GTexel/s,Single-slot,unknown,"1x DVI
1x VGA
1x S-Video",1x 6-pin,9.0b (9_2),2.1,ATI,,,,
2004,TSMC,130 nm,160 million,297 mm²,End-of-life,520 MHz,"540 MHz
1080 Mbps effective",256 MB,GDDR3,256 bit,34.56 GB/s,16.0,16.0,8.320 GPixel/s,8.320 GTexel/s,Dual-slot,69 W,"2x DVI
1x S-Video",1x 6-pin,9.0b (9_2),2.1,ATI,,,,
2004,TSMC,130 nm,160 million,297 mm²,End-of-life,540 MHz,"590 MHz
1180 Mbps effective",256 MB,GDDR3,256 bit,37.76 GB/s,16.0,16.0,8.640 GPixel/s,8.640 GTexel/s,Dual-slot,67 W,"1x DVI
1x VGA
1x S-Video",1x 6-pin,9.0b (9_2),2.1,ATI,,,,
2004,,130 nm,unknown,73 mm²,End-of-life,300 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,2.0,2.0,600.0 MPixel/s,600.0 MTexel/s,IGP,unknown,No outputs,,9.0 (9_0),2.0,ATI,,,,
2004,,110 nm,107 million,74 mm²,End-of-life,300 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,4.0,4.0,1.200 GPixel/s,1.200 GTexel/s,IGP,unknown,No outputs,,9.0,2.0,ATI,,,,
2003,TSMC,150 nm,36 million,97 mm²,End-of-life,275 MHz,"270 MHz
540 Mbps effective",64 MB,DDR,128 bit,8.640 GB/s,4.0,4.0,1.100 GPixel/s,1.100 GTexel/s,Single-slot,unknown,"1x DVI
2x S-Video",None,8.1,1.4,ATI,,,,
2003,TSMC,130 nm,60 million,76 mm²,End-of-life,324 MHz,"196 MHz
392 Mbps effective",128 MB,DDR,128 bit,6.272 GB/s,4.0,4.0,1.296 GPixel/s,1.296 GTexel/s,Single-slot,unknown,"1x VGA
1x S-Video",None,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,130 nm,60 million,76 mm²,End-of-life,398 MHz,"324 MHz
648 Mbps effective",128 MB,DDR,128 bit,10.37 GB/s,4.0,4.0,1.592 GPixel/s,1.592 GTexel/s,Single-slot,unknown,"1x VGA
1x S-Video",None,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,150 nm,110 million,215 mm²,End-of-life,325 MHz,"310 MHz
620 Mbps effective",128 MB,DDR,256 bit,19.84 GB/s,8.0,8.0,2.600 GPixel/s,2.600 GTexel/s,Single-slot,unknown,"1x DVI
2x S-Video",None,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,150 nm,117 million,215 mm²,End-of-life,378 MHz,"338 MHz
676 Mbps effective",128 MB,DDR,256 bit,21.63 GB/s,8.0,8.0,3.024 GPixel/s,3.024 GTexel/s,Single-slot,unknown,"1x DVI
2x S-Video",None,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,150 nm,117 million,215 mm²,End-of-life,378 MHz,"297 MHz
594 Mbps effective",128 MB,DDR,128 bit,9.504 GB/s,4.0,8.0,3.024 GPixel/s,1.512 GTexel/s,Single-slot,unknown,"1x DVI
2x S-Video",None,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,130 nm,60 million,76 mm²,End-of-life,398 MHz,"297 MHz
594 Mbps effective",128 MB,DDR,128 bit,9.504 GB/s,4.0,4.0,1.592 GPixel/s,1.592 GTexel/s,Single-slot,unknown,"1x DVI
1x VGA",None,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,130 nm,60 million,76 mm²,End-of-life,324 MHz,"203 MHz
406 Mbps effective",64 MB,DDR,128 bit,6.496 GB/s,4.0,4.0,1.296 GPixel/s,1.296 GTexel/s,Single-slot,unknown,1x LFH60,None,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,150 nm,117 million,218 mm²,End-of-life,380 MHz,"350 MHz
700 Mbps effective",256 MB,DDR2,256 bit,22.40 GB/s,8.0,8.0,3.040 GPixel/s,3.040 GTexel/s,Single-slot,unknown,"2x DVI
1x S-Video",1x Molex,9.0,2.0,ATI,,,,
2003,TSMC,150 nm,117 million,218 mm²,End-of-life,412 MHz,"344 MHz
688 Mbps effective",256 MB,DDR2,256 bit,22.02 GB/s,8.0,8.0,3.296 GPixel/s,3.296 GTexel/s,Single-slot,unknown,2x DVI,1x Molex,9.0,2.0,ATI,,,,
2003,TSMC,130 nm,76 million,92 mm²,End-of-life,320 MHz,"200 MHz
400 Mbps effective",128 MB,DDR,128 bit,6.400 GB/s,4.0,4.0,1.280 GPixel/s,1.280 GTexel/s,,unknown,No outputs,,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,180 nm,30 million,115 mm²,End-of-life,144 MHz,"144 MHz
288 Mbps effective",16 MB,DDR,64 bit,2.304 GB/s,3.0,1.0,144.0 MPixel/s,432.0 MTexel/s,IGP,unknown,No outputs,,7.0,1.3,ATI,,,,
2003,TSMC,180 nm,30 million,115 mm²,End-of-life,144 MHz,"144 MHz
288 Mbps effective",16 MB,DDR,64 bit,2.304 GB/s,3.0,1.0,144.0 MPixel/s,432.0 MTexel/s,IGP,unknown,No outputs,,7.0,1.3,ATI,,,,
2003,,180 nm,30 million,97 mm²,End-of-life,183 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,3.0,1.0,183.0 MPixel/s,549.0 MTexel/s,IGP,unknown,No outputs,None,7.0,1.3,ATI,,,,
2003,,150 nm,76 million,92 mm²,End-of-life,300 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,2.0,2.0,600.0 MPixel/s,600.0 MTexel/s,IGP,unknown,No outputs,None,8.1,1.4,ATI,,,,
2003,,150 nm,76 million,92 mm²,End-of-life,300 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,2.0,2.0,600.0 MPixel/s,600.0 MTexel/s,IGP,unknown,No outputs,None,8.1,1.4,ATI,,,,
2003,,150 nm,76 million,92 mm²,End-of-life,222 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,2.0,2.0,444.0 MPixel/s,444.0 MTexel/s,IGP,unknown,No outputs,None,8.1,1.4,ATI,,,,
2003,,150 nm,76 million,92 mm²,End-of-life,300 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,2.0,2.0,600.0 MPixel/s,600.0 MTexel/s,IGP,unknown,No outputs,None,8.1,1.4,ATI,,,,
2003,,150 nm,76 million,92 mm²,End-of-life,300 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,2.0,2.0,600.0 MPixel/s,600.0 MTexel/s,IGP,unknown,No outputs,None,8.1,1.4,ATI,,,,
2003,UMC,150 nm,36 million,81 mm²,End-of-life,250 MHz,"200 MHz
400 Mbps effective",32 MB,DDR,64 bit,3.200 GB/s,4.0,4.0,1.000 GPixel/s,1.000 GTexel/s,,unknown,No outputs,,8.1,1.4,ATI,,,,
2003,UMC,150 nm,36 million,81 mm²,End-of-life,200 MHz,"230 MHz
460 Mbps effective",32 MB,DDR,256 bit,14.72 GB/s,4.0,4.0,800.0 MPixel/s,800.0 MTexel/s,,unknown,No outputs,,8.1,1.4,ATI,,,,
2003,TSMC,150 nm,60 million,120 mm²,End-of-life,250 MHz,"250 MHz
500 Mbps effective",64 MB,DDR,128 bit,8.000 GB/s,8.0,4.0,1.000 GPixel/s,2.000 GTexel/s,Single-slot,28 W,No outputs,None,8.1,1.3,ATI,,,,
2003,TSMC,150 nm,60 million,120 mm²,End-of-life,250 MHz,"250 MHz
500 Mbps effective",64 MB,DDR,128 bit,8.000 GB/s,8.0,4.0,1.000 GPixel/s,2.000 GTexel/s,Single-slot,unknown,"1x DVI
1x VGA",None,8.1,1.3,ATI,,,,
2003,UMC,150 nm,36 million,98 mm²,End-of-life,250 MHz,"200 MHz
400 Mbps effective",128 MB,DDR,128 bit,6.400 GB/s,4.0,4.0,1.000 GPixel/s,1.000 GTexel/s,Single-slot,28 W,"1x DVI
1x VGA
1x S-Video",None,8.1,1.4,ATI,,,,
2003,UMC,150 nm,36 million,98 mm²,End-of-life,250 MHz,"200 MHz
400 Mbps effective",64 MB,DDR,128 bit,6.400 GB/s,4.0,4.0,1.000 GPixel/s,1.000 GTexel/s,Single-slot,28 W,"1x DVI
1x VGA
1x S-Video",1x Molex,8.1,1.4,ATI,,,,
2003,UMC,150 nm,36 million,98 mm²,End-of-life,250 MHz,"200 MHz
400 Mbps effective",128 MB,DDR,128 bit,6.400 GB/s,4.0,4.0,1.000 GPixel/s,1.000 GTexel/s,Single-slot,28 W,"1x DVI
1x VGA
1x S-Video",None,8.1,1.4,ATI,,,,
2003,UMC,150 nm,36 million,98 mm²,End-of-life,240 MHz,"166 MHz
332 Mbps effective",128 MB,DDR,128 bit,5.312 GB/s,4.0,4.0,960.0 MPixel/s,960.0 MTexel/s,Single-slot,28 W,"1x DVI
1x VGA
1x S-Video",None,8.1,1.4,ATI,,,,
2003,UMC,150 nm,36 million,98 mm²,End-of-life,200 MHz,"166 MHz
332 Mbps effective",64 MB,DDR,64 bit,2.656 GB/s,4.0,4.0,800.0 MPixel/s,800.0 MTexel/s,Single-slot,28 W,"1x DVI
1x VGA
1x S-Video",None,8.1,1.4,ATI,,,,
2003,UMC,150 nm,36 million,98 mm²,End-of-life,200 MHz,"166 MHz
332 Mbps effective",64 MB,DDR,64 bit,2.656 GB/s,4.0,4.0,800.0 MPixel/s,800.0 MTexel/s,Single-slot,28 W,"1x DVI
1x VGA
1x S-Video",None,8.1,1.4,ATI,,,,
2003,TSMC,150 nm,110 million,215 mm²,End-of-life,275 MHz,"270 MHz
540 Mbps effective",64 MB,DDR,256 bit,17.28 GB/s,4.0,4.0,1.100 GPixel/s,1.100 GTexel/s,Single-slot,12 W,"1x DVI
1x VGA
1x S-Video",None,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,130 nm,60 million,76 mm²,End-of-life,250 MHz,"200 MHz
400 Mbps effective",64 MB,DDR,128 bit,6.400 GB/s,4.0,4.0,1.000 GPixel/s,1.000 GTexel/s,Single-slot,unknown,"1x DVI
1x VGA
1x S-Video",None,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,130 nm,60 million,76 mm²,End-of-life,250 MHz,"200 MHz
400 Mbps effective",64 MB,DDR,64 bit,3.200 GB/s,4.0,4.0,1.000 GPixel/s,1.000 GTexel/s,Single-slot,unknown,"1x DVI
1x VGA
1x S-Video",None,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,130 nm,60 million,76 mm²,End-of-life,324 MHz,"189 MHz
378 Mbps effective",64 MB,DDR,128 bit,6.048 GB/s,4.0,4.0,1.296 GPixel/s,1.296 GTexel/s,Single-slot,12 W,"1x DVI
1x VGA
1x S-Video",None,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,130 nm,60 million,76 mm²,End-of-life,400 MHz,"300 MHz
600 Mbps effective",128 MB,DDR,128 bit,9.600 GB/s,4.0,4.0,1.600 GPixel/s,1.600 GTexel/s,Single-slot,18 W,"1x DVI
1x VGA
1x S-Video",None,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,130 nm,60 million,76 mm²,End-of-life,325 MHz,"200 MHz
400 Mbps effective",64 MB,DDR,64 bit,3.200 GB/s,4.0,4.0,1.300 GPixel/s,1.300 GTexel/s,Single-slot,unknown,"1x DVI
1x VGA
1x S-Video",None,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,150 nm,110 million,215 mm²,End-of-life,297 MHz,"270 MHz
540 Mbps effective",128 MB,DDR,128 bit,8.640 GB/s,8.0,8.0,2.376 GPixel/s,2.376 GTexel/s,Single-slot,unknown,"2x VGA
1x S-Video",Floppy,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,130 nm,60 million,76 mm²,End-of-life,500 MHz,"300 MHz
600 Mbps effective",128 MB,DDR,128 bit,9.600 GB/s,4.0,4.0,2.000 GPixel/s,2.000 GTexel/s,Single-slot,22 W,"1x DVI
1x VGA
1x S-Video",None,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,150 nm,117 million,215 mm²,End-of-life,325 MHz,"290 MHz
580 Mbps effective",128 MB,DDR,256 bit,18.56 GB/s,8.0,8.0,2.600 GPixel/s,2.600 GTexel/s,Single-slot,37 W,"1x DVI
1x VGA
1x S-Video",1x Molex,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,150 nm,117 million,215 mm²,End-of-life,380 MHz,"340 MHz
680 Mbps effective",128 MB,DDR,256 bit,21.76 GB/s,8.0,8.0,3.040 GPixel/s,3.040 GTexel/s,Single-slot,47 W,"1x DVI
1x VGA
1x S-Video",1x Molex,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,150 nm,117 million,218 mm²,End-of-life,380 MHz,"340 MHz
680 Mbps effective",256 MB,DDR,256 bit,21.76 GB/s,8.0,8.0,3.040 GPixel/s,3.040 GTexel/s,Single-slot,47 W,"1x DVI
1x VGA
1x S-Video",1x Molex,9.0,2.0,ATI,,,,
2003,TSMC,150 nm,117 million,215 mm²,End-of-life,380 MHz,"340 MHz
680 Mbps effective",128 MB,DDR,256 bit,21.76 GB/s,8.0,8.0,3.040 GPixel/s,3.040 GTexel/s,Single-slot,94 W,"2x DVI
1x S-Video",1x Molex,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,150 nm,117 million,215 mm²,End-of-life,331 MHz,"290 MHz
580 Mbps effective",128 MB,DDR,128 bit,9.280 GB/s,4.0,4.0,1.324 GPixel/s,1.324 GTexel/s,Single-slot,unknown,"1x DVI
1x VGA
1x S-Video",Floppy,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,150 nm,117 million,215 mm²,End-of-life,378 MHz,"297 MHz
594 Mbps effective",128 MB,DDR,256 bit,19.01 GB/s,4.0,4.0,1.512 GPixel/s,1.512 GTexel/s,Single-slot,unknown,"1x DVI
1x VGA
1x S-Video",Floppy,9.0 (9_0),2.0,ATI,,,,
2003,TSMC,150 nm,117 million,218 mm²,End-of-life,412 MHz,"365 MHz
730 Mbps effective",256 MB,DDR,256 bit,23.36 GB/s,8.0,8.0,3.296 GPixel/s,3.296 GTexel/s,Single-slot,60 W,"1x DVI
1x VGA
1x S-Video",1x Molex,9.0,2.0,ATI,,,,
2003,TSMC,150 nm,117 million,218 mm²,End-of-life,390 MHz,"338 MHz
676 Mbps effective",128 MB,DDR,256 bit,21.63 GB/s,8.0,8.0,3.120 GPixel/s,3.120 GTexel/s,Single-slot,unknown,"2x VGA
1x S-Video",Floppy,9.0,2.0,ATI,,,,
2002,TSMC,150 nm,110 million,215 mm²,End-of-life,277 MHz,"270 MHz
540 Mbps effective",128 MB,DDR,128 bit,8.640 GB/s,4.0,4.0,1.108 GPixel/s,1.108 GTexel/s,Single-slot,unknown,No outputs,None,9.0 (9_0),2.0,ATI,,,,
2002,TSMC,150 nm,60 million,83 mm²,End-of-life,260 MHz,"180 MHz
360 Mbps effective",64 MB,DDR,128 bit,5.760 GB/s,6.0,2.0,520.0 MPixel/s,1.560 GTexel/s,Single-slot,unknown,"1x VGA
2x S-Video",None,7.0,1.3,ATI,,,,
2002,TSMC,150 nm,60 million,83 mm²,End-of-life,260 MHz,"250 MHz
500 Mbps effective",64 MB,DDR,128 bit,8.000 GB/s,6.0,2.0,520.0 MPixel/s,1.560 GTexel/s,Single-slot,unknown,"1x VGA
2x S-Video",None,7.0,1.3,ATI,,,,
2002,TSMC,150 nm,110 million,215 mm²,End-of-life,325 MHz,"310 MHz
620 Mbps effective",128 MB,DDR,256 bit,19.84 GB/s,4.0,4.0,1.300 GPixel/s,1.300 GTexel/s,Single-slot,unknown,2x DVI,None,9.0 (9_0),2.0,ATI,,,,
2002,TSMC,150 nm,110 million,215 mm²,End-of-life,325 MHz,"310 MHz
620 Mbps effective",128 MB,DDR,256 bit,19.84 GB/s,8.0,8.0,2.600 GPixel/s,2.600 GTexel/s,Single-slot,unknown,2x DVI,None,9.0 (9_0),2.0,ATI,,,,
2002,TSMC,150 nm,110 million,215 mm²,End-of-life,325 MHz,"310 MHz
620 Mbps effective",256 MB,DDR,256 bit,19.84 GB/s,8.0,8.0,2.600 GPixel/s,2.600 GTexel/s,Single-slot,37 W,2x DVI,None,9.0 (9_0),2.0,ATI,,,,
2002,TSMC,150 nm,110 million,215 mm²,End-of-life,324 MHz,"276 MHz
552 Mbps effective",256 MB,DDR,256 bit,17.66 GB/s,8.0,8.0,2.592 GPixel/s,2.592 GTexel/s,Single-slot,37 W,"2x DVI
1x S-Video",None,9.0 (9_0),2.0,ATI,,,,
2002,UMC,150 nm,36 million,81 mm²,End-of-life,250 MHz,"200 MHz
400 Mbps effective",64 MB,DDR,128 bit,6.400 GB/s,4.0,4.0,1.000 GPixel/s,1.000 GTexel/s,,unknown,No outputs,,8.1,1.4,ATI,,,,
2002,UMC,150 nm,36 million,81 mm²,End-of-life,240 MHz,"200 MHz
400 Mbps effective",64 MB,DDR,64 bit,3.200 GB/s,4.0,4.0,960.0 MPixel/s,960.0 MTexel/s,,unknown,No outputs,,8.1,1.4,ATI,,,,
2002,UMC,150 nm,36 million,81 mm²,End-of-life,240 MHz,"200 MHz
400 Mbps effective",32 MB,DDR,64 bit,3.200 GB/s,4.0,4.0,960.0 MPixel/s,960.0 MTexel/s,,unknown,No outputs,,8.1,1.4,ATI,,,,
2002,UMC,150 nm,36 million,81 mm²,End-of-life,240 MHz,"200 MHz
400 Mbps effective",64 MB,DDR,64 bit,3.200 GB/s,4.0,4.0,960.0 MPixel/s,960.0 MTexel/s,,unknown,No outputs,,8.1,1.4,ATI,,,,
2002,,,,,,,,,,,,,,,,,,,,,,ATI,,,,
2002,,,,,,,,,,,,,,,,,,,,,,ATI,,,,
2002,,,,,,,,,,,,,,,,,,,,,,ATI,,,,
2002,TSMC,150 nm,60 million,120 mm²,End-of-life,250 MHz,"250 MHz
500 Mbps effective",64 MB,DDR,64 bit,4.000 GB/s,8.0,4.0,1.000 GPixel/s,2.000 GTexel/s,Single-slot,92 W,2x DVI,,8.1,1.3,ATI,,,,
2002,TSMC,150 nm,60 million,68 mm²,End-of-life,300 MHz,"300 MHz
600 Mbps effective",128 MB,DDR,128 bit,9.600 GB/s,8.0,4.0,1.200 GPixel/s,2.400 GTexel/s,Single-slot,25 W,"1x DVI
1x VGA
1x S-Video",None,8.1,1.4,ATI,,,,
2002,TSMC,150 nm,36 million,97 mm²,End-of-life,250 MHz,"200 MHz
400 Mbps effective",64 MB,DDR,128 bit,6.400 GB/s,4.0,4.0,1.000 GPixel/s,1.000 GTexel/s,Single-slot,28 W,"1x DVI
1x VGA
1x S-Video",None,8.1,1.4,ATI,,,,
